playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
aaronto01,1971,4.0,135.33333333333334,32.333333333333336,1.3333333333333333,12.333333333333334,10.0,17.666666666666668,0.2333884869220558,0.2852293426063918,0.32587357675696893,0.6111029193633607
abbated01,1903,61.0,92.0,21.0,0.0,14.0,7.0,0.0,0.22826086956521738,0.29,0.2717391304347826,0.5617391304347825
abbated01,1904,76.0,290.5,66.0,0.5,30.0,29.5,0.0,0.2276273672979461,0.2982110091743119,0.2810638392460212,0.579274848420333
abbated01,1905,70.0,386.6666666666667,93.33333333333333,1.3333333333333333,38.0,33.0,0.0,0.23695595355844654,0.3019056300478319,0.2996384144196272,0.6015440444674591
abbated01,1907,63.0,559.3333333333334,143.0,2.3333333333333335,47.0,42.333333333333336,0.0,0.25376517190009534,0.31396790671960323,0.3336488682091259,0.647616774928729
abbated01,1908,43.0,561.6666666666666,149.33333333333334,2.6666666666666665,59.0,46.666666666666664,0.0,0.26546614162105314,0.33074931946689845,0.34706773928681356,0.6778170587537119
abbated01,1909,13.0,535.3333333333334,141.66666666666666,2.0,61.333333333333336,52.666666666666664,0.0,0.2635950995945708,0.33974542414884384,0.34013855103120044,0.6798839751800442
abbated01,1910,20.0,361.0,91.66666666666667,1.3333333333333333,53.0,47.333333333333336,0.0,0.24732727722160422,0.35365799024436817,0.30367099246075885,0.6573289827051271
abbeybe01,1896,7.0,75.0,9.0,0.0,3.0,9.0,27.0,0.12,0.21428571428571427,0.13333333333333333,0.3476190476190476
abbeych01,1894,95.0,116.0,30.0,0.0,12.0,12.0,6.0,0.25862068965517243,0.3333333333333333,0.33620689655172414,0.6695402298850575
abbeych01,1895,102.0,319.5,97.0,3.5,56.5,35.0,22.0,0.286098107733896,0.36139455782312924,0.4042411155798774,0.7656356734030066
abbeych01,1896,47.0,383.3333333333333,111.66666666666667,5.0,65.66666666666667,37.666666666666664,28.333333333333332,0.2827085884566482,0.3544175245855918,0.399304905494217,0.7537224300798089
abbeych01,1897,52.0,445.0,128.0,5.333333333333333,78.0,42.666666666666664,33.0,0.2839878491585232,0.3537481805427538,0.40462242945648835,0.7583706099992421
abbotfr01,1904,14.0,255.0,60.0,1.0,25.0,7.0,0.0,0.23529411764705882,0.2696629213483146,0.3137254901960784,0.583388411544393
abbotfr01,1905,9.0,192.5,41.0,0.5,18.5,6.5,0.0,0.20226244343891403,0.23777263714474553,0.27224736048265463,0.5100199976274001
abbotje01,1999,5.0,244.0,68.0,12.0,41.0,9.0,28.0,0.2786885245901639,0.29844961240310075,0.4918032786885246,0.7902528910916253
abbotje01,2000,31.0,150.5,38.5,7.0,23.5,7.0,20.0,0.21829163071613458,0.2603359173126615,0.37748058671268336,0.6378165040253448
abbotku01,1994,41.0,61.0,15.0,3.0,9.0,3.0,20.0,0.2459016393442623,0.28125,0.4098360655737705,0.6910860655737705
abbotku01,1995,60.0,203.0,50.5,6.0,21.0,9.5,59.0,0.24758850083155143,0.2860054347826087,0.4020194820622476,0.6880249168448562
abbotku01,1996,37.0,275.3333333333333,69.33333333333333,9.666666666666666,34.0,18.333333333333332,76.0,0.24997963547500254,0.2965358120296075,0.4188066388351492,0.7153424508647567
abbotku01,1997,35.0,361.6666666666667,91.33333333333333,11.333333333333334,42.0,24.666666666666668,102.33333333333333,0.25238742236024847,0.30520127096680555,0.424902950310559,0.7301042212773646
abbotku01,1998,26.0,330.6666666666667,85.66666666666667,10.333333333333334,41.0,24.0,92.33333333333333,0.26056547619047615,0.313149894969411,0.4376818783068783,0.7508317732762894
abbotku01,1999,41.0,255.33333333333334,67.0,6.333333333333333,29.0,16.0,73.33333333333333,0.2632737072492227,0.3099699968075142,0.42606348524518634,0.7360334820527005
abbotku01,2000,22.0,244.0,66.0,6.333333333333333,31.666666666666668,14.0,63.333333333333336,0.2698077981583136,0.31096487890441954,0.4267117952684963,0.7376766741729158
abercre01,2007,16.0,255.0,54.0,5.0,24.0,18.0,78.0,0.21176470588235294,0.27075812274368233,0.3333333333333333,0.6040914560770156
abercre01,2008,10.0,165.5,34.5,3.5,14.5,10.0,50.0,0.20456656346749225,0.25412906137184116,0.32456140350877194,0.578690464880613
abernbr01,2002,46.0,304.0,82.0,5.0,33.0,27.0,35.0,0.26973684210526316,0.32831325301204817,0.3815789473684211,0.7098922003804693
abernbr01,2005,5.0,383.5,97.0,3.5,36.5,26.0,40.5,0.25581874502671365,0.3083098523124757,0.3462970330794589,0.6546068853919347
abnersh01,1989,13.0,83.0,15.0,2.0,5.0,4.0,19.0,0.18072289156626506,0.2247191011235955,0.2891566265060241,0.5138757276296195
abnersh01,1990,17.0,92.5,16.5,2.0,9.5,4.5,19.5,0.1785967399007796,0.21884103204327923,0.28183321521379634,0.5006742472570755
abnersh01,1991,27.0,123.0,26.0,1.6666666666666667,11.333333333333334,6.0,22.333333333333332,0.2005862323976212,0.24113211660028142,0.2911496797077483,0.5322817963080296
abnersh01,1992,21.0,167.33333333333334,35.0,2.0,14.333333333333334,8.333333333333334,30.333333333333332,0.2051600833570143,0.24482836964641916,0.29507277951438227,0.5399011491608013
abramca01,1952,23.0,150.0,42.0,3.0,19.0,36.0,26.0,0.28,0.41935483870967744,0.3933333333333333,0.8126881720430108
abramca01,1953,66.0,154.0,43.0,2.5,16.0,27.5,25.5,0.2792405063291139,0.38764352104975397,0.3960337552742616,0.7836772763240156
abramca01,1954,67.0,252.0,71.33333333333333,6.666666666666667,25.0,37.666666666666664,40.333333333333336,0.28139843279083787,0.38095865830194403,0.4091117892304601,0.7900704475324041
abramca01,1955,56.0,343.0,98.66666666666667,7.666666666666667,27.0,49.666666666666664,54.0,0.2857798354701129,0.3745070453987182,0.418268605621319,0.7927756510200373
abreubo01,1998,68.0,188.0,47.0,3.0,26.0,21.0,48.0,0.25,0.32857142857142857,0.3723404255319149,0.7009118541033434
abreubo01,1999,118.0,342.5,101.0,10.0,50.0,52.5,90.5,0.2809356136820925,0.3685592185592186,0.4346611584400017,0.8032203769992202
